"Notes","County","County Code","Year","Year Code",Deaths,Population,Crude Rate
,"Aleutians West Census Area, AK","02016","2023 ","2023",Suppressed,5160,Suppressed
,"Anchorage Borough, AK","02020","2018","2018",59,291538,20.237499057
,"Anchorage Borough, AK","02020","2019","2019",67,288000,23.263888889
,"Anchorage Borough, AK","02020","2020","2020",70,287095,24.382173148
,"Anchorage Borough, AK","02020","2021","2021",60,288121,20.824584116
,"Anchorage Borough, AK","02020","2022","2022",55,287145,19.154085915
,"Anchorage Borough, AK","02020","2023 ","2023",70,286075,24.469107752
,"Bethel Census Area, AK","02050","2018","2018",Suppressed,18216,Suppressed
,"Bethel Census Area, AK","02050","2019","2019",15,18386,Unreliable
,"Bethel Census Area, AK","02050","2020","2020",12,18437,Unreliable
,"Bethel Census Area, AK","02050","2021","2021",15,18557,Unreliable
,"Bethel Census Area, AK","02050","2022","2022",14,18257,Unreliable
,"Bethel Census Area, AK","02050","2023 ","2023",Suppressed,18224,Suppressed
,"Bristol Bay Borough, AK","02060","2018","2018",Suppressed,877,Suppressed
,"Bristol Bay Borough, AK","02060","2019","2019",Suppressed,836,Suppressed
,"Bristol Bay Borough, AK","02060","2020","2020",0,788,Unreliable
,"Bristol Bay Borough, AK","02060","2021","2021",0,838,Unreliable
,"Bristol Bay Borough, AK","02060","2022","2022",0,865,Unreliable
,"Bristol Bay Borough, AK","02060","2023 ","2023",0,844,Unreliable
,"Denali Borough, AK","02068","2018","2018",Suppressed,2059,Suppressed
,"Denali Borough, AK","02068","2019","2019",Suppressed,2097,Suppressed
,"Denali Borough, AK","02068","2020","2020",Suppressed,2081,Suppressed
,"Denali Borough, AK","02068","2021","2021",0,1593,Unreliable
,"Denali Borough, AK","02068","2022","2022",0,1585,Unreliable
,"Denali Borough, AK","02068","2023 ","2023",0,1584,Unreliable
,"Dillingham Census Area, AK","02070","2018","2018",Suppressed,5000,Suppressed
,"Dillingham Census Area, AK","02070","2019","2019",Suppressed,4916,Suppressed
,"Dillingham Census Area, AK","02070","2020","2020",Suppressed,4833,Suppressed
,"Dillingham Census Area, AK","02070","2021","2021",Suppressed,4772,Suppressed
,"Dillingham Census Area, AK","02070","2022","2022",0,4723,Unreliable
,"Dillingham Census Area, AK","02070","2023 ","2023",Suppressed,4607,Suppressed
,"Fairbanks North Star Borough, AK","02090","2018","2018",28,98971,28.291115579
,"Fairbanks North Star Borough, AK","02090","2019","2019",35,96849,36.138731427
,"Fairbanks North Star Borough, AK","02090","2020","2020",18,95651,Unreliable
,"Fairbanks North Star Borough, AK","02090","2021","2021",38,95593,39.751864676
,"Fairbanks North Star Borough, AK","02090","2022","2022",26,95356,27.266244389
,"Fairbanks North Star Borough, AK","02090","2023 ","2023",31,94840,32.686630114
,"Haines Borough, AK","02100","2018","2018",Suppressed,2474,Suppressed
,"Haines Borough, AK","02100","2019","2019",0,2530,Unreliable
,"Haines Borough, AK","02100","2020","2020",0,2614,Unreliable
,"Haines Borough, AK","02100","2021","2021",Suppressed,2071,Suppressed
,"Haines Borough, AK","02100","2022","2022",Suppressed,2056,Suppressed
,"Haines Borough, AK","02100","2023 ","2023",0,2070,Unreliable
,"Hoonah-Angoon Census Area, AK","02105","2018","2018",0,2151,Unreliable
,"Hoonah-Angoon Census Area, AK","02105","2019","2019",Suppressed,2148,Suppressed
,"Hoonah-Angoon Census Area, AK","02105","2020","2020",0,2141,Unreliable
,"Hoonah-Angoon Census Area, AK","02105","2021","2021",0,2332,Unreliable
,"Hoonah-Angoon Census Area, AK","02105","2022","2022",0,2287,Unreliable
,"Hoonah-Angoon Census Area, AK","02105","2023 ","2023",0,2262,Unreliable
,"Juneau Borough, AK","02110","2018","2018",Suppressed,32113,Suppressed
,"Juneau Borough, AK","02110","2019","2019",Suppressed,31974,Suppressed
,"Juneau Borough, AK","02110","2020","2020",Suppressed,31849,Suppressed
,"Juneau Borough, AK","02110","2021","2021",Suppressed,31973,Suppressed
,"Juneau Borough, AK","02110","2022","2022",Suppressed,31685,Suppressed
,"Juneau Borough, AK","02110","2023 ","2023",Suppressed,31555,Suppressed
,"Kenai Peninsula Borough, AK","02122","2018","2018",16,58533,Unreliable
,"Kenai Peninsula Borough, AK","02122","2019","2019",12,58708,Unreliable
,"Kenai Peninsula Borough, AK","02122","2020","2020",18,59414,Unreliable
,"Kenai Peninsula Borough, AK","02122","2021","2021",15,59767,Unreliable
,"Kenai Peninsula Borough, AK","02122","2022","2022",20,60690,32.954358214
,"Kenai Peninsula Borough, AK","02122","2023 ","2023",13,61223,Unreliable
,"Ketchikan Gateway Borough, AK","02130","2018","2018",Suppressed,13918,Suppressed
,"Ketchikan Gateway Borough, AK","02130","2019","2019",Suppressed,13901,Suppressed
,"Ketchikan Gateway Borough, AK","02130","2020","2020",Suppressed,13747,Suppressed
,"Ketchikan Gateway Borough, AK","02130","2021","2021",Suppressed,13754,Suppressed
,"Ketchikan Gateway Borough, AK","02130","2022","2022",Suppressed,13741,Suppressed
,"Ketchikan Gateway Borough, AK","02130","2023 ","2023",10,13738,Unreliable
,"Kodiak Island Borough, AK","02150","2018","2018",Suppressed,13345,Suppressed
,"Kodiak Island Borough, AK","02150","2019","2019",Suppressed,12998,Suppressed
,"Kodiak Island Borough, AK","02150","2020","2020",Suppressed,12992,Suppressed
,"Kodiak Island Borough, AK","02150","2021","2021",0,12787,Unreliable
,"Kodiak Island Borough, AK","02150","2022","2022",Suppressed,12720,Suppressed
,"Kodiak Island Borough, AK","02150","2023 ","2023",Suppressed,12565,Suppressed
,"Lake and Peninsula Borough, AK","02164","2018","2018",0,1587,Unreliable
,"Lake and Peninsula Borough, AK","02164","2019","2019",Suppressed,1592,Suppressed
,"Lake and Peninsula Borough, AK","02164","2020","2020",0,1493,Unreliable
,"Lake and Peninsula Borough, AK","02164","2021","2021",0,1416,Unreliable
,"Lake and Peninsula Borough, AK","02164","2022","2022",Suppressed,1381,Suppressed
,"Lake and Peninsula Borough, AK","02164","2023 ","2023",Suppressed,1331,Suppressed
,"Matanuska-Susitna Borough, AK","02170","2018","2018",21,107610,19.514914971
,"Matanuska-Susitna Borough, AK","02170","2019","2019",26,108317,24.003619007
,"Matanuska-Susitna Borough, AK","02170","2020","2020",32,110213,29.034687378
,"Matanuska-Susitna Borough, AK","02170","2021","2021",34,110686,30.717525252
,"Matanuska-Susitna Borough, AK","02170","2022","2022",30,113325,26.472534745
,"Matanuska-Susitna Borough, AK","02170","2023 ","2023",22,115239,19.090759205
,"Nome Census Area, AK","02180","2018","2018",Suppressed,10008,Suppressed
,"Nome Census Area, AK","02180","2019","2019",Suppressed,10004,Suppressed
,"Nome Census Area, AK","02180","2020","2020",13,9909,Unreliable
,"Nome Census Area, AK","02180","2021","2021",11,9865,Unreliable
,"Nome Census Area, AK","02180","2022","2022",11,9835,Unreliable
,"Nome Census Area, AK","02180","2023 ","2023",Suppressed,9763,Suppressed
,"North Slope Borough, AK","02185","2018","2018",Suppressed,9872,Suppressed
,"North Slope Borough, AK","02185","2019","2019",Suppressed,9832,Suppressed
,"North Slope Borough, AK","02185","2020","2020",Suppressed,9294,Suppressed
,"North Slope Borough, AK","02185","2021","2021",Suppressed,10972,Suppressed
,"North Slope Borough, AK","02185","2022","2022",Suppressed,10805,Suppressed
,"North Slope Borough, AK","02185","2023 ","2023",Suppressed,10603,Suppressed
,"Northwest Arctic Borough, AK","02188","2018","2018",10,7671,Unreliable
,"Northwest Arctic Borough, AK","02188","2019","2019",Suppressed,7621,Suppressed
,"Northwest Arctic Borough, AK","02188","2020","2020",Suppressed,7644,Suppressed
,"Northwest Arctic Borough, AK","02188","2021","2021",Suppressed,7560,Suppressed
,"Northwest Arctic Borough, AK","02188","2022","2022",10,7423,Unreliable
,"Northwest Arctic Borough, AK","02188","2023 ","2023",Suppressed,7361,Suppressed
,"Petersburg Borough/Census Area, AK","02195","2018","2018",Suppressed,3221,Suppressed
,"Petersburg Borough/Census Area, AK","02195","2019","2019",0,3266,Unreliable
,"Petersburg Borough/Census Area, AK","02195","2020","2020",Suppressed,3296,Suppressed
,"Petersburg Borough/Census Area, AK","02195","2021","2021",Suppressed,3356,Suppressed
,"Petersburg Borough/Census Area, AK","02195","2022","2022",Suppressed,3360,Suppressed
,"Petersburg Borough/Census Area, AK","02195","2023 ","2023",Suppressed,3427,Suppressed
,"Prince of Wales-Hyder Census Area, AK","02198","2018","2018",0,6422,Unreliable
,"Prince of Wales-Hyder Census Area, AK","02198","2019","2019",0,6203,Unreliable
,"Prince of Wales-Hyder Census Area, AK","02198","2020","2020",Suppressed,6147,Suppressed
,"Prince of Wales-Hyder Census Area, AK","02198","2021","2021",0,5729,Unreliable
,"Prince of Wales-Hyder Census Area, AK","02198","2022","2022",Suppressed,5650,Suppressed
,"Prince of Wales-Hyder Census Area, AK","02198","2023 ","2023",Suppressed,5696,Suppressed
,"Sitka Borough, AK","02220","2018","2018",Suppressed,8647,Suppressed
,"Sitka Borough, AK","02220","2019","2019",Suppressed,8493,Suppressed
,"Sitka Borough, AK","02220","2020","2020",Suppressed,8405,Suppressed
,"Sitka Borough, AK","02220","2021","2021",Suppressed,8407,Suppressed
,"Sitka Borough, AK","02220","2022","2022",Suppressed,8382,Suppressed
,"Sitka Borough, AK","02220","2023 ","2023",Suppressed,8282,Suppressed
,"Skagway Municipality, AK","02230","2018","2018",0,1148,Unreliable
,"Skagway Municipality, AK","02230","2019","2019",0,1183,Unreliable
,"Skagway Municipality, AK","02230","2020","2020",0,1179,Unreliable
,"Skagway Municipality, AK","02230","2021","2021",0,1132,Unreliable
,"Skagway Municipality, AK","02230","2022","2022",0,1081,Unreliable
,"Skagway Municipality, AK","02230","2023 ","2023",0,1095,Unreliable
,"Southeast Fairbanks Census Area, AK","02240","2018","2018",Suppressed,6918,Suppressed
,"Southeast Fairbanks Census Area, AK","02240","2019","2019",Suppressed,6893,Suppressed
,"Southeast Fairbanks Census Area, AK","02240","2020","2020",Suppressed,6957,Suppressed
,"Southeast Fairbanks Census Area, AK","02240","2021","2021",Suppressed,6970,Suppressed
,"Southeast Fairbanks Census Area, AK","02240","2022","2022",Suppressed,7021,Suppressed
,"Southeast Fairbanks Census Area, AK","02240","2023 ","2023",Suppressed,7077,Suppressed
,"Valdez-Cordova Census Area, AK","02261","2018","2018",Suppressed,9164,Suppressed
,"Valdez-Cordova Census Area, AK","02261","2019","2019",Suppressed,9202,Suppressed
,"Valdez-Cordova Census Area, AK","02261","2020","2020",0,9346,Unreliable
,"Valdez-Cordova Census Area, AK","02261","2021","2021",Suppressed,9571,Suppressed
,"Valdez-Cordova Census Area, AK","02261","2022","2022",Suppressed,9463,Suppressed
,"Valdez-Cordova Census Area, AK","02261","2023 ","2023",Suppressed,9443,Suppressed
,"Wade Hampton Census Area, AK","02270","2018","2018",Suppressed,8303,Suppressed
,"Wade Hampton Census Area, AK","02270","2019","2019",10,8314,Unreliable
,"Wade Hampton Census Area, AK","02270","2020","2020",12,8328,Unreliable
,"Wade Hampton Census Area, AK","02270","2021","2021",14,8360,Unreliable
,"Wade Hampton Census Area, AK","02270","2022","2022",Suppressed,8278,Suppressed
,"Wade Hampton Census Area, AK","02270","2023 ","2023",10,8001,Unreliable
,"Wrangell City and Borough, AK","02275","2018","2018",Suppressed,2503,Suppressed
,"Wrangell City and Borough, AK","02275","2019","2019",0,2502,Unreliable
,"Wrangell City and Borough, AK","02275","2020","2020",0,2510,Unreliable
,"Wrangell City and Borough, AK","02275","2021","2021",0,2055,Unreliable
,"Wrangell City and Borough, AK","02275","2022","2022",Suppressed,2070,Suppressed
,"Wrangell City and Borough, AK","02275","2023 ","2023",Suppressed,2064,Suppressed
,"Yakutat Borough, AK","02282","2018","2018",0,604,Unreliable
,"Yakutat Borough, AK","02282","2019","2019",0,579,Unreliable
,"Yakutat Borough, AK","02282","2020","2020",0,637,Unreliable
,"Yakutat Borough, AK","02282","2021","2021",Suppressed,704,Suppressed
,"Yakutat Borough, AK","02282","2022","2022",0,700,Unreliable
,"Yakutat Borough, AK","02282","2023 ","2023",Suppressed,687,Suppressed
,"Yukon-Koyukuk Census Area, AK","02290","2018","2018",0,5327,Unreliable
,"Yukon-Koyukuk Census Area, AK","02290","2019","2019",0,5230,Unreliable
,"Yukon-Koyukuk Census Area, AK","02290","2020","2020",Suppressed,5077,Suppressed
,"Yukon-Koyukuk Census Area, AK","02290","2021","2021",Suppressed,5275,Suppressed
,"Yukon-Koyukuk Census Area, AK","02290","2022","2022",Suppressed,5179,Suppressed
,"Yukon-Koyukuk Census Area, AK","02290","2023 ","2023",Suppressed,5129,Suppressed
,"Apache County, AZ","04001","2018","2018",29,71818,40.379849063
,"Apache County, AZ","04001","2019","2019",16,71887,Unreliable
,"Apache County, AZ","04001","2020","2020",30,71875,41.739130435
,"Apache County, AZ","04001","2021","2021",44,65623,67.049662466
,"Apache County, AZ","04001","2022","2022",30,65432,45.849125810
,"Apache County, AZ","04001","2023 ","2023",28,65036,43.053078295
,"Cochise County, AZ","04003","2018","2018",22,126770,17.354263627
,"Cochise County, AZ","04003","2019","2019",36,125922,28.589126602
,"Cochise County, AZ","04003","2020","2020",31,127450,24.323264025
,"Cochise County, AZ","04003","2021","2021",41,126050,32.526775089
,"Cochise County, AZ","04003","2022","2022",35,125663,27.852271552
,"Cochise County, AZ","04003","2023 ","2023",42,124640,33.697047497
,"Coconino County, AZ","04005","2018","2018",48,142854,33.600739216
,"Coconino County, AZ","04005","2019","2019",43,143476,29.970169227
,"Coconino County, AZ","04005","2020","2020",40,142481,28.073918628
,"Coconino County, AZ","04005","2021","2021",42,145052,28.955133332
,"Coconino County, AZ","04005","2022","2022",48,144060,33.319450229
,"Coconino County, AZ","04005","2023 ","2023",40,144472,27.687025860
,"Gila County, AZ","04007","2018","2018",33,53889,61.236987140
,"Gila County, AZ","04007","2019","2019",22,54018,40.727165019
,"Gila County, AZ","04007","2020","2020",19,54303,Unreliable
,"Gila County, AZ","04007","2021","2021",25,53589,46.651365019
,"Gila County, AZ","04007","2022","2022",34,53922,63.054041022
,"Gila County, AZ","04007","2023 ","2023",20,54003,37.034979538
,"Graham County, AZ","04009","2018","2018",Suppressed,38072,Suppressed
,"Graham County, AZ","04009","2019","2019",Suppressed,38837,Suppressed
,"Graham County, AZ","04009","2020","2020",Suppressed,39211,Suppressed
,"Graham County, AZ","04009","2021","2021",Suppressed,39050,Suppressed
,"Graham County, AZ","04009","2022","2022",10,38779,Unreliable
,"Graham County, AZ","04009","2023 ","2023",12,39525,Unreliable
,"Greenlee County, AZ","04011","2018","2018",Suppressed,9483,Suppressed
,"Greenlee County, AZ","04011","2019","2019",Suppressed,9498,Suppressed
,"Greenlee County, AZ","04011","2020","2020",Suppressed,9341,Suppressed
,"Greenlee County, AZ","04011","2021","2021",Suppressed,9404,Suppressed
,"Greenlee County, AZ","04011","2022","2022",Suppressed,9302,Suppressed
,"Greenlee County, AZ","04011","2023 ","2023",Suppressed,9369,Suppressed
,"La Paz County, AZ","04012","2018","2018",Suppressed,21098,Suppressed
,"La Paz County, AZ","04012","2019","2019",Suppressed,21108,Suppressed
,"La Paz County, AZ","04012","2020","2020",Suppressed,21480,Suppressed
,"La Paz County, AZ","04012","2021","2021",Suppressed,16408,Suppressed
,"La Paz County, AZ","04012","2022","2022",10,16506,Unreliable
,"La Paz County, AZ","04012","2023 ","2023",Suppressed,16710,Suppressed
,"Maricopa County, AZ","04013","2018","2018",744,4410824,16.867596621
,"Maricopa County, AZ","04013","2019","2019",735,4485414,16.386447271
,"Maricopa County, AZ","04013","2020","2020",719,4579081,15.701840609
,"Maricopa County, AZ","04013","2021","2021",747,4496588,16.612596040
,"Maricopa County, AZ","04013","2022","2022",807,4551524,17.730325052
,"Maricopa County, AZ","04013","2023 ","2023",807,4585871,17.597529455
,"Mohave County, AZ","04015","2018","2018",78,209550,37.222619900
,"Mohave County, AZ","04015","2019","2019",72,212181,33.933292802
,"Mohave County, AZ","04015","2020","2020",73,217206,33.608648012
,"Mohave County, AZ","04015","2021","2021",79,217692,36.289803943
,"Mohave County, AZ","04015","2022","2022",117,220816,52.985290921
,"Mohave County, AZ","04015","2023 ","2023",91,223682,40.682754983
,"Navajo County, AZ","04017","2018","2018",51,110445,46.176830096
,"Navajo County, AZ","04017","2019","2019",31,110924,27.947062854
,"Navajo County, AZ","04017","2020","2020",42,112112,37.462537463
,"Navajo County, AZ","04017","2021","2021",49,108147,45.308700195
,"Navajo County, AZ","04017","2022","2022",40,108650,36.815462494
,"Navajo County, AZ","04017","2023 ","2023",47,109175,43.050148844
,"Pima County, AZ","04019","2018","2018",215,1039073,20.691520230
