Notes,County,County Code,Year,Year Code,Deaths,Population,Crude Rate
,"Tuscaloosa County, AL",1125.0,2021.0,2021.0,55.0,227007,24.23
,"Tuscaloosa County, AL",1125.0,2022.0,2022.0,45.0,236780,19.00
,"Tuscaloosa County, AL",1125.0,2023.0,2023.0,48.0,237373,20.22
,"Walker County, AL",1127.0,2018.0,2018.0,40.4,63711,63.34
,"Walker County, AL",1127.0,2019.0,2019.0,41.7,63521,65.67
,"Walker County, AL",1127.0,2020.0,2020.0,28.0,63143,44.34
,"Walker County, AL",1127.0,2021.0,2021.0,29.0,64818,44.74
,"Walker County, AL",1127.0,2022.0,2022.0,46.0,64339,71.50
,"Walker County, AL",1127.0,2023.0,2023.0,63.0,64728,97.33
,"Washington County, AL",1129.0,2018.0,2018.0,0.0,16378,0.00
,"Washington County, AL",1129.0,2019.0,2019.0,0.0,16326,0.00
,"Washington County, AL",1129.0,2020.0,2020.0,0.0,15976,0.00
,"Washington County, AL",1129.0,2021.0,2021.0,0.0,15147,0.00
,"Washington County, AL",1129.0,2022.0,2022.0,0.0,15122,0.00
,"Washington County, AL",1129.0,2023.0,2023.0,0.0,15022,0.00
,"Wilcox County, AL",1131.0,2018.0,2018.0,0.0,10627,0.00
,"Wilcox County, AL",1131.0,2019.0,2019.0,0.0,10373,0.00
,"Wilcox County, AL",1131.0,2020.0,2020.0,0.0,10206,0.00
,"Wilcox County, AL",1131.0,2021.0,2021.0,0.0,10446,0.00
,"Wilcox County, AL",1131.0,2022.0,2022.0,0.0,10059,0.00
,"Wilcox County, AL",1131.0,2023.0,2023.0,0.0,9944,0.00
,"Winston County, AL",1133.0,2018.0,2018.0,15.0,23660,0.06
,"Winston County, AL",1133.0,2019.0,2019.0,15.0,23629,0.06
,"Winston County, AL",1133.0,2020.0,2020.0,16.0,23508,0.07
,"Winston County, AL",1133.0,2021.0,2021.0,15.0,23652,0.06
,"Winston County, AL",1133.0,2022.0,2022.0,14.0,23755,0.06
,"Winston County, AL",1133.0,2023.0,2023.0,0.0,23611,0.06
,"Aleutians East Borough, AK",2013.0,2018.0,2018.0,0.0,3515,0.00
,"Aleutians East Borough, AK",2013.0,2019.0,2019.0,0.0,3337,0.00
,"Aleutians East Borough, AK",2013.0,2020.0,2020.0,0.0,3401,0.00
,"Aleutians East Borough, AK",2013.0,2021.0,2021.0,0.0,3398,0.00
,"Aleutians East Borough, AK",2013.0,2022.0,2022.0,0.0,3398,0.00
,"Aleutians East Borough, AK",2013.0,2023.0,2023.0,0.0,3461,0.00
,"Aleutians West Census Area, AK",2016.0,2018.0,2018.0,0.0,5723,0.00
,"Aleutians West Census Area, AK",2016.0,2019.0,2019.0,0.0,5634,0.00
,"Aleutians West Census Area, AK",2016.0,2020.0,2020.0,0.0,5680,0.00
,"Aleutians West Census Area, AK",2016.0,2021.0,2021.0,0.0,5059,0.00
,"Aleutians West Census Area, AK",2016.0,2022.0,2022.0,0.0,5122,0.00
,"Aleutians West Census Area, AK",2016.0,2023.0,2023.0,0.0,5160,0.00
,"Anchorage Borough, AK",2020.0,2018.0,2018.0,49.0,291538,16.81
,"Anchorage Borough, AK",2020.0,2019.0,2019.0,58.0,288000,20.14
,"Anchorage Borough, AK",2020.0,2020.0,2020.0,94.0,287095,32.74
,"Anchorage Borough, AK",2020.0,2021.0,2021.0,127.0,288121,44.08
,"Anchorage Borough, AK",2020.0,2022.0,2022.0,136.0,287145,47.36
,"Anchorage Borough, AK",2020.0,2023.0,2023.0,205.0,286075,71.66
,"Bethel Census Area, AK",2050.0,2018.0,2018.0,414.0,18216,2.27
,"Bethel Census Area, AK",2050.0,2019.0,2019.0,476.0,18386,2.59
,"Bethel Census Area, AK",2050.0,2020.0,2020.0,361.0,18437,1.96
,"Bethel Census Area, AK",2050.0,2021.0,2021.0,268.0,18557,1.44
,"Bethel Census Area, AK",2050.0,2022.0,2022.0,248.0,18257,1.36
,"Bethel Census Area, AK",2050.0,2023.0,2023.0,465.0,18224,2.55
,"Bristol Bay Borough, AK",2060.0,2018.0,2018.0,0.0,877,0.00
,"Bristol Bay Borough, AK",2060.0,2019.0,2019.0,0.0,836,0.00
,"Bristol Bay Borough, AK",2060.0,2020.0,2020.0,0.0,788,0.00
,"Bristol Bay Borough, AK",2060.0,2021.0,2021.0,0.0,838,0.00
,"Bristol Bay Borough, AK",2060.0,2022.0,2022.0,0.0,865,0.00
,"Bristol Bay Borough, AK",2060.0,2023.0,2023.0,0.0,844,0.00
,"Denali Borough, AK",2068.0,2018.0,2018.0,0.0,2059,0.00
,"Denali Borough, AK",2068.0,2019.0,2019.0,0.0,2097,0.00
,"Denali Borough, AK",2068.0,2020.0,2020.0,0.0,2081,0.00
,"Denali Borough, AK",2068.0,2021.0,2021.0,0.0,1593,0.00
,"Denali Borough, AK",2068.0,2022.0,2022.0,0.0,1585,0.00
,"Denali Borough, AK",2068.0,2023.0,2023.0,0.0,1584,0.00
,"Dillingham Census Area, AK",2070.0,2018.0,2018.0,0.0,5000,0.00
,"Dillingham Census Area, AK",2070.0,2019.0,2019.0,0.0,4916,0.00
,"Dillingham Census Area, AK",2070.0,2020.0,2020.0,0.0,4833,0.00
,"Dillingham Census Area, AK",2070.0,2021.0,2021.0,0.0,4772,0.00
,"Dillingham Census Area, AK",2070.0,2022.0,2022.0,0.0,4723,0.00
,"Dillingham Census Area, AK",2070.0,2023.0,2023.0,0.0,4607,0.00
,"Fairbanks North Star Borough, AK",2090.0,2018.0,2018.0,24.3,98971,24.53
,"Fairbanks North Star Borough, AK",2090.0,2019.0,2019.0,21.8,96849,22.55
,"Fairbanks North Star Borough, AK",2090.0,2020.0,2020.0,22.9,95651,23.93
,"Fairbanks North Star Borough, AK",2090.0,2021.0,2021.0,23.0,95593,24.06
,"Fairbanks North Star Borough, AK",2090.0,2022.0,2022.0,24.0,95356,25.17
,"Fairbanks North Star Borough, AK",2090.0,2023.0,2023.0,23.0,94840,24.25
,"Haines Borough, AK",2100.0,2018.0,2018.0,0.0,2474,0.00
,"Haines Borough, AK",2100.0,2019.0,2019.0,0.0,2530,0.00
,"Haines Borough, AK",2100.0,2020.0,2020.0,0.0,2614,0.00
,"Haines Borough, AK",2100.0,2021.0,2021.0,0.0,2071,0.00
,"Haines Borough, AK",2100.0,2022.0,2022.0,0.0,2056,0.00
,"Haines Borough, AK",2100.0,2023.0,2023.0,0.0,2070,0.00
,"Hoonah-Angoon Census Area, AK",2105.0,2018.0,2018.0,0.0,2151,0.00
,"Hoonah-Angoon Census Area, AK",2105.0,2019.0,2019.0,0.0,2148,0.00
,"Hoonah-Angoon Census Area, AK",2105.0,2020.0,2020.0,0.0,2141,0.00
,"Hoonah-Angoon Census Area, AK",2105.0,2021.0,2021.0,0.0,2332,0.00
,"Hoonah-Angoon Census Area, AK",2105.0,2022.0,2022.0,0.0,2287,0.00
,"Hoonah-Angoon Census Area, AK",2105.0,2023.0,2023.0,0.0,2262,0.00
,"Juneau Borough, AK",2110.0,2018.0,2018.0,15.0,32113,0.05
,"Juneau Borough, AK",2110.0,2019.0,2019.0,13.0,31974,0.04
,"Juneau Borough, AK",2110.0,2020.0,2020.0,13.0,31849,0.04
,"Juneau Borough, AK",2110.0,2021.0,2021.0,0.0,31973,0.04
,"Juneau Borough, AK",2110.0,2022.0,2022.0,0.0,31685,0.04
,"Juneau Borough, AK",2110.0,2023.0,2023.0,0.0,31555,0.04
,"Kenai Peninsula Borough, AK",2122.0,2018.0,2018.0,8.9,58533,15.23
,"Kenai Peninsula Borough, AK",2122.0,2019.0,2019.0,16.0,58708,0.03
,"Kenai Peninsula Borough, AK",2122.0,2020.0,2020.0,9.6,59414,16.20
,"Kenai Peninsula Borough, AK",2122.0,2021.0,2021.0,20.0,59767,33.46
,"Kenai Peninsula Borough, AK",2122.0,2022.0,2022.0,9.8,60690,16.22
,"Kenai Peninsula Borough, AK",2122.0,2023.0,2023.0,10.4,61223,16.94
,"Ketchikan Gateway Borough, AK",2130.0,2018.0,2018.0,287.0,13918,2.06
,"Ketchikan Gateway Borough, AK",2130.0,2019.0,2019.0,285.0,13901,2.05
,"Ketchikan Gateway Borough, AK",2130.0,2020.0,2020.0,186.0,13747,1.35
,"Ketchikan Gateway Borough, AK",2130.0,2021.0,2021.0,194.0,13754,1.41
,"Ketchikan Gateway Borough, AK",2130.0,2022.0,2022.0,244.0,13741,1.78
,"Ketchikan Gateway Borough, AK",2130.0,2023.0,2023.0,256.0,13738,1.86
,"Kodiak Island Borough, AK",2150.0,2018.0,2018.0,0.0,13345,0.00
,"Kodiak Island Borough, AK",2150.0,2019.0,2019.0,0.0,12998,0.00
,"Kodiak Island Borough, AK",2150.0,2020.0,2020.0,0.0,12992,0.00
,"Kodiak Island Borough, AK",2150.0,2021.0,2021.0,0.0,12787,0.00
,"Kodiak Island Borough, AK",2150.0,2022.0,2022.0,0.0,12720,0.00
,"Kodiak Island Borough, AK",2150.0,2023.0,2023.0,0.0,12565,0.00
,"Lake and Peninsula Borough, AK",2164.0,2018.0,2018.0,0.0,1587,0.00
,"Lake and Peninsula Borough, AK",2164.0,2019.0,2019.0,0.0,1592,0.00
,"Lake and Peninsula Borough, AK",2164.0,2020.0,2020.0,0.0,1493,0.00
,"Lake and Peninsula Borough, AK",2164.0,2021.0,2021.0,0.0,1416,0.00
,"Lake and Peninsula Borough, AK",2164.0,2022.0,2022.0,0.0,1381,0.00
,"Lake and Peninsula Borough, AK",2164.0,2023.0,2023.0,0.0,1331,0.00
,"Matanuska-Susitna Borough, AK",2170.0,2018.0,2018.0,30.9,107610,28.69
,"Matanuska-Susitna Borough, AK",2170.0,2019.0,2019.0,22.0,108317,20.31
,"Matanuska-Susitna Borough, AK",2170.0,2020.0,2020.0,23.0,110213,20.87
,"Matanuska-Susitna Borough, AK",2170.0,2021.0,2021.0,38.0,110686,34.33
,"Matanuska-Susitna Borough, AK",2170.0,2022.0,2022.0,29.0,113325,25.59
,"Matanuska-Susitna Borough, AK",2170.0,2023.0,2023.0,41.0,115239,35.58
,"Nome Census Area, AK",2180.0,2018.0,2018.0,72.0,10008,0.72
,"Nome Census Area, AK",2180.0,2019.0,2019.0,289.0,10004,2.89
,"Nome Census Area, AK",2180.0,2020.0,2020.0,51.0,9909,0.51
,"Nome Census Area, AK",2180.0,2021.0,2021.0,85.0,9865,0.86
,"Nome Census Area, AK",2180.0,2022.0,2022.0,94.0,9835,0.96
,"Nome Census Area, AK",2180.0,2023.0,2023.0,227.0,9763,2.32
,"North Slope Borough, AK",2185.0,2018.0,2018.0,245.0,9872,2.48
,"North Slope Borough, AK",2185.0,2019.0,2019.0,253.0,9832,2.58
,"North Slope Borough, AK",2185.0,2020.0,2020.0,78.0,9294,0.84
,"North Slope Borough, AK",2185.0,2021.0,2021.0,69.0,10972,0.63
,"North Slope Borough, AK",2185.0,2022.0,2022.0,252.0,10805,2.33
,"North Slope Borough, AK",2185.0,2023.0,2023.0,222.0,10603,2.09
,"Northwest Arctic Borough, AK",2188.0,2018.0,2018.0,0.0,7671,0.00
,"Northwest Arctic Borough, AK",2188.0,2019.0,2019.0,0.0,7621,0.00
,"Northwest Arctic Borough, AK",2188.0,2020.0,2020.0,0.0,7644,0.00
,"Northwest Arctic Borough, AK",2188.0,2021.0,2021.0,0.0,7560,0.00
,"Northwest Arctic Borough, AK",2188.0,2022.0,2022.0,0.0,7423,0.00
,"Northwest Arctic Borough, AK",2188.0,2023.0,2023.0,0.0,7361,0.00
,"Petersburg Borough/Census Area, AK",2195.0,2018.0,2018.0,0.0,3221,0.00
,"Petersburg Borough/Census Area, AK",2195.0,2019.0,2019.0,0.0,3266,0.00
,"Petersburg Borough/Census Area, AK",2195.0,2020.0,2020.0,0.0,3296,0.00
,"Petersburg Borough/Census Area, AK",2195.0,2021.0,2021.0,0.0,3356,0.00
,"Petersburg Borough/Census Area, AK",2195.0,2022.0,2022.0,0.0,3360,0.00
,"Petersburg Borough/Census Area, AK",2195.0,2023.0,2023.0,0.0,3427,0.00
,"Prince of Wales-Hyder Census Area, AK",2198.0,2018.0,2018.0,0.0,6422,0.00
,"Prince of Wales-Hyder Census Area, AK",2198.0,2019.0,2019.0,0.0,6203,0.00
,"Prince of Wales-Hyder Census Area, AK",2198.0,2020.0,2020.0,0.0,6147,0.00
,"Prince of Wales-Hyder Census Area, AK",2198.0,2021.0,2021.0,0.0,5729,0.00
,"Prince of Wales-Hyder Census Area, AK",2198.0,2022.0,2022.0,0.0,5650,0.00
,"Prince of Wales-Hyder Census Area, AK",2198.0,2023.0,2023.0,0.0,5696,0.00
,"Sitka Borough, AK",2220.0,2018.0,2018.0,0.0,8647,0.00
,"Sitka Borough, AK",2220.0,2019.0,2019.0,0.0,8493,0.00
,"Sitka Borough, AK",2220.0,2020.0,2020.0,0.0,8405,0.00
,"Sitka Borough, AK",2220.0,2021.0,2021.0,0.0,8407,0.00
,"Sitka Borough, AK",2220.0,2022.0,2022.0,0.0,8382,0.00
,"Sitka Borough, AK",2220.0,2023.0,2023.0,0.0,8282,0.00
,"Skagway Municipality, AK",2230.0,2018.0,2018.0,0.0,1148,0.00
,"Skagway Municipality, AK",2230.0,2019.0,2019.0,0.0,1183,0.00
,"Skagway Municipality, AK",2230.0,2020.0,2020.0,0.0,1179,0.00
,"Skagway Municipality, AK",2230.0,2021.0,2021.0,0.0,1132,0.00
,"Skagway Municipality, AK",2230.0,2022.0,2022.0,0.0,1081,0.00
,"Skagway Municipality, AK",2230.0,2023.0,2023.0,0.0,1095,0.00
,"Southeast Fairbanks Census Area, AK",2240.0,2018.0,2018.0,0.0,6918,0.00
,"Southeast Fairbanks Census Area, AK",2240.0,2019.0,2019.0,0.0,6893,0.00
,"Southeast Fairbanks Census Area, AK",2240.0,2020.0,2020.0,0.0,6957,0.00
,"Southeast Fairbanks Census Area, AK",2240.0,2021.0,2021.0,0.0,6970,0.00
,"Southeast Fairbanks Census Area, AK",2240.0,2022.0,2022.0,0.0,7021,0.00
,"Southeast Fairbanks Census Area, AK",2240.0,2023.0,2023.0,0.0,7077,0.00
,"Valdez-Cordova Census Area, AK",2261.0,2018.0,2018.0,0.0,9164,0.00
,"Valdez-Cordova Census Area, AK",2261.0,2019.0,2019.0,0.0,9202,0.00
,"Valdez-Cordova Census Area, AK",2261.0,2020.0,2020.0,0.0,9346,0.00
,"Valdez-Cordova Census Area, AK",2261.0,2021.0,2021.0,0.0,9571,0.00
,"Valdez-Cordova Census Area, AK",2261.0,2022.0,2022.0,0.0,9463,0.00
,"Valdez-Cordova Census Area, AK",2261.0,2023.0,2023.0,0.0,9443,0.00
,"Wade Hampton Census Area, AK",2270.0,2018.0,2018.0,234.0,8303,2.82
,"Wade Hampton Census Area, AK",2270.0,2019.0,2019.0,138.0,8314,1.67
,"Wade Hampton Census Area, AK",2270.0,2020.0,2020.0,224.0,8328,2.69
,"Wade Hampton Census Area, AK",2270.0,2021.0,2021.0,85.0,8360,1.01
,"Wade Hampton Census Area, AK",2270.0,2022.0,2022.0,154.0,8278,1.86
,"Wade Hampton Census Area, AK",2270.0,2023.0,2023.0,156.0,8001,1.95
,"Wrangell City and Borough, AK",2275.0,2018.0,2018.0,0.0,2503,0.00
,"Wrangell City and Borough, AK",2275.0,2019.0,2019.0,0.0,2502,0.00
,"Wrangell City and Borough, AK",2275.0,2020.0,2020.0,0.0,2510,0.00
,"Wrangell City and Borough, AK",2275.0,2021.0,2021.0,0.0,2055,0.00
,"Wrangell City and Borough, AK",2275.0,2022.0,2022.0,0.0,2070,0.00
,"Wrangell City and Borough, AK",2275.0,2023.0,2023.0,0.0,2064,0.00
,"Yakutat Borough, AK",2282.0,2018.0,2018.0,0.0,604,0.00
,"Yakutat Borough, AK",2282.0,2019.0,2019.0,0.0,579,0.00
,"Yakutat Borough, AK",2282.0,2020.0,2020.0,0.0,637,0.00
,"Yakutat Borough, AK",2282.0,2021.0,2021.0,0.0,704,0.00
,"Yakutat Borough, AK",2282.0,2022.0,2022.0,0.0,700,0.00
,"Yakutat Borough, AK",2282.0,2023.0,2023.0,0.0,687,0.00
,"Yukon-Koyukuk Census Area, AK",2290.0,2018.0,2018.0,0.0,5327,0.00
,"Yukon-Koyukuk Census Area, AK",2290.0,2019.0,2019.0,0.0,5230,0.00
,"Yukon-Koyukuk Census Area, AK",2290.0,2020.0,2020.0,0.0,5077,0.00
,"Yukon-Koyukuk Census Area, AK",2290.0,2021.0,2021.0,0.0,5275,0.00
,"Yukon-Koyukuk Census Area, AK",2290.0,2022.0,2022.0,0.0,5179,0.00
,"Yukon-Koyukuk Census Area, AK",2290.0,2023.0,2023.0,0.0,5129,0.00
,"Apache County, AZ",4001.0,2018.0,2018.0,28.1,71818,39.12
,"Apache County, AZ",4001.0,2019.0,2019.0,25.0,71887,0.03
,"Apache County, AZ",4001.0,2020.0,2020.0,28.7,71875,39.86
,"Apache County, AZ",4001.0,2021.0,2021.0,28.0,65623,42.67
,"Apache County, AZ",4001.0,2022.0,2022.0,34.0,65432,51.96
,"Apache County, AZ",4001.0,2023.0,2023.0,39.0,65036,59.97
,"Cochise County, AZ",4003.0,2018.0,2018.0,25.0,126770,19.72
,"Cochise County, AZ",4003.0,2019.0,2019.0,27.0,125922,21.44
,"Cochise County, AZ",4003.0,2020.0,2020.0,46.0,127450,36.09
,"Cochise County, AZ",4003.0,2021.0,2021.0,42.0,126050,33.32
,"Cochise County, AZ",4003.0,2022.0,2022.0,42.0,125663,33.42
,"Cochise County, AZ",4003.0,2023.0,2023.0,42.0,124640,33.70
,"Coconino County, AZ",4005.0,2018.0,2018.0,31.0,142854,21.70
,"Coconino County, AZ",4005.0,2019.0,2019.0,20.0,143476,13.94
,"Coconino County, AZ",4005.0,2020.0,2020.0,43.0,142481,30.18
,"Coconino County, AZ",4005.0,2021.0,2021.0,42.0,145052,28.96
,"Coconino County, AZ",4005.0,2022.0,2022.0,36.0,144060,24.99
,"Coconino County, AZ",4005.0,2023.0,2023.0,36.0,144472,24.92
,"Gila County, AZ",4007.0,2018.0,2018.0,27.3,53889,50.58
,"Gila County, AZ",4007.0,2019.0,2019.0,25.6,54018,47.31
,"Gila County, AZ",4007.0,2020.0,2020.0,24.5,54303,45.05
,"Gila County, AZ",4007.0,2021.0,2021.0,22.0,53589,41.05
,"Gila County, AZ",4007.0,2022.0,2022.0,30.0,53922,55.64
,"Gila County, AZ",4007.0,2023.0,2023.0,25.0,54003,46.29
,"Graham County, AZ",4009.0,2018.0,2018.0,0.0,38072,0.04
,"Graham County, AZ",4009.0,2019.0,2019.0,12.0,38837,0.03
,"Graham County, AZ",4009.0,2020.0,2020.0,0.0,39211,0.04
,"Graham County, AZ",4009.0,2021.0,2021.0,0.0,39050,0.03
,"Graham County, AZ",4009.0,2022.0,2022.0,0.0,38779,0.04
,"Graham County, AZ",4009.0,2023.0,2023.0,15.0,39525,0.04
,"Greenlee County, AZ",4011.0,2018.0,2018.0,0.0,9483,0.00
,"Greenlee County, AZ",4011.0,2019.0,2019.0,0.0,9498,0.00
,"Greenlee County, AZ",4011.0,2020.0,2020.0,0.0,9341,0.00
,"Greenlee County, AZ",4011.0,2021.0,2021.0,0.0,9404,0.00
,"Greenlee County, AZ",4011.0,2022.0,2022.0,0.0,9302,0.00
,"Greenlee County, AZ",4011.0,2023.0,2023.0,0.0,9369,0.00
,"La Paz County, AZ",4012.0,2018.0,2018.0,13.0,21098,0.06
,"La Paz County, AZ",4012.0,2019.0,2019.0,16.0,21108,0.07
,"La Paz County, AZ",4012.0,2020.0,2020.0,0.0,21480,0.07
,"La Paz County, AZ",4012.0,2021.0,2021.0,9.0,16408,0.06
,"La Paz County, AZ",4012.0,2022.0,2022.0,0.0,16506,0.06
,"La Paz County, AZ",4012.0,2023.0,2023.0,14.0,16710,0.08
,"Maricopa County, AZ",4013.0,2018.0,2018.0,1064.0,4410824,24.12
,"Maricopa County, AZ",4013.0,2019.0,2019.0,1209.0,4485414,26.95
,"Maricopa County, AZ",4013.0,2020.0,2020.0,1616.0,4579081,35.29
,"Maricopa County, AZ",4013.0,2021.0,2021.0,1696.0,4496588,37.72
,"Maricopa County, AZ",4013.0,2022.0,2022.0,1647.0,4551524,36.19
,"Maricopa County, AZ",4013.0,2023.0,2023.0,1611.0,4585871,35.13
,"Mohave County, AZ",4015.0,2018.0,2018.0,40.0,209550,19.09
,"Mohave County, AZ",4015.0,2019.0,2019.0,41.0,212181,19.32
,"Mohave County, AZ",4015.0,2020.0,2020.0,56.0,217206,25.78
,"Mohave County, AZ",4015.0,2021.0,2021.0,64.0,217692,29.40
,"Mohave County, AZ",4015.0,2022.0,2022.0,73.0,220816,33.06
,"Mohave County, AZ",4015.0,2023.0,2023.0,77.0,223682,34.42
,"Navajo County, AZ",4017.0,2018.0,2018.0,47.7,110445,43.17
,"Navajo County, AZ",4017.0,2019.0,2019.0,32.0,110924,28.85
,"Navajo County, AZ",4017.0,2020.0,2020.0,39.0,112112,34.79
,"Navajo County, AZ",4017.0,2021.0,2021.0,53.0,108147,49.01
,"Navajo County, AZ",4017.0,2022.0,2022.0,47.0,108650,43.26
,"Navajo County, AZ",4017.0,2023.0,2023.0,55.0,109175,50.38
,"Pima County, AZ",4019.0,2018.0,2018.0,250.0,1039073,24.06
,"Pima County, AZ",4019.0,2019.0,2019.0,298.0,1047279,28.45
,"Pima County, AZ",4019.0,2020.0,2020.0,419.0,1061175,39.48
,"Pima County, AZ",4019.0,2021.0,2021.0,477.0,1052030,45.34
,"Pima County, AZ",4019.0,2022.0,2022.0,445.0,1057597,42.08
,"Pima County, AZ",4019.0,2023.0,2023.0,466.0,1063162,43.83
,"Pinal County, AZ",4021.0,2018.0,2018.0,71.0,447138,15.88
,"Pinal County, AZ",4021.0,2019.0,2019.0,81.0,462789,17.50
,"Pinal County, AZ",4021.0,2020.0,2020.0,113.0,480828,23.50
,"Pinal County, AZ",4021.0,2021.0,2021.0,129.0,449557,28.69
,"Pinal County, AZ",4021.0,2022.0,2022.0,113.0,464154,24.35
,"Pinal County, AZ",4021.0,2023.0,2023.0,108.0,484239,22.30
,"Santa Cruz County, AZ",4023.0,2018.0,2018.0,17.0,46511,0.04
,"Santa Cruz County, AZ",4023.0,2019.0,2019.0,14.0,46498,0.03
,"Santa Cruz County, AZ",4023.0,2020.0,2020.0,0.0,46808,0.04
,"Santa Cruz County, AZ",4023.0,2021.0,2021.0,0.0,47883,0.03
,"Santa Cruz County, AZ",4023.0,2022.0,2022.0,18.0,48759,0.04
,"Santa Cruz County, AZ",4023.0,2023.0,2023.0,16.0,49158,0.03
,"Yavapai County, AZ",4025.0,2018.0,2018.0,51.0,231993,21.98
,"Yavapai County, AZ",4025.0,2019.0,2019.0,72.0,235099,30.63
,"Yavapai County, AZ",4025.0,2020.0,2020.0,89.0,240226,37.05
,"Yavapai County, AZ",4025.0,2021.0,2021.0,80.0,242253,33.02
,"Yavapai County, AZ",4025.0,2022.0,2022.0,70.0,246191,28.43
,"Yavapai County, AZ",4025.0,2023.0,2023.0,74.0,249081,29.71
,"Yuma County, AZ",4027.0,2018.0,2018.0,31.0,212128,14.61
,"Yuma County, AZ",4027.0,2019.0,2019.0,41.0,213787,19.18
,"Yuma County, AZ",4027.0,2020.0,2020.0,54.0,217824,24.79
,"Yuma County, AZ",4027.0,2021.0,2021.0,63.0,206990,30.44
,"Yuma County, AZ",4027.0,2022.0,2022.0,42.0,207842,20.21
,"Yuma County, AZ",4027.0,2023.0,2023.0,49.0,213221,22.98
,"Arkansas County, AR",5001.0,2018.0,2018.0,0.0,17769,0.00
,"Arkansas County, AR",5001.0,2019.0,2019.0,0.0,17486,0.00
,"Arkansas County, AR",5001.0,2020.0,2020.0,0.0,17383,0.00
,"Arkansas County, AR",5001.0,2021.0,2021.0,0.0,16722,0.00
,"Arkansas County, AR",5001.0,2022.0,2022.0,0.0,16512,0.00
,"Arkansas County, AR",5001.0,2023.0,2023.0,0.0,16307,0.00
,"Ashley County, AR",5003.0,2018.0,2018.0,312.0,20046,1.56
,"Ashley County, AR",5003.0,2019.0,2019.0,296.0,19657,1.50
,"Ashley County, AR",5003.0,2020.0,2020.0,345.0,19339,1.78
,"Ashley County, AR",5003.0,2021.0,2021.0,159.0,18674,0.85
,"Ashley County, AR",5003.0,2022.0,2022.0,415.0,18354,2.26
,"Ashley County, AR",5003.0,2023.0,2023.0,357.0,18262,1.96
,"Baxter County, AR",5005.0,2018.0,2018.0,1026.0,41619,2.46
,"Baxter County, AR",5005.0,2019.0,2019.0,620.0,41932,1.48
,"Baxter County, AR",5005.0,2020.0,2020.0,1168.0,42242,2.77
,"Baxter County, AR",5005.0,2021.0,2021.0,884.0,42144,2.10
,"Baxter County, AR",5005.0,2022.0,2022.0,710.0,42435,1.67
,"Baxter County, AR",5005.0,2023.0,2023.0,440.0,42875,1.03
,"Benton County, AR",5007.0,2018.0,2018.0,30.0,272608,11.00
,"Benton County, AR",5007.0,2019.0,2019.0,25.0,279141,8.96
,"Benton County, AR",5007.0,2020.0,2020.0,44.0,288774,15.24
,"Benton County, AR",5007.0,2021.0,2021.0,38.0,293692,12.94
,"Benton County, AR",5007.0,2022.0,2022.0,41.0,302863,13.54
,"Benton County, AR",5007.0,2023.0,2023.0,34.0,311013,10.93
,"Boone County, AR",5009.0,2018.0,2018.0,1065.0,37480,2.84
,"Boone County, AR",5009.0,2019.0,2019.0,372.0,37432,0.99
,"Boone County, AR",5009.0,2020.0,2020.0,205.0,37625,0.54
,"Boone County, AR",5009.0,2021.0,2021.0,793.0,37830,2.10
,"Boone County, AR",5009.0,2022.0,2022.0,437.0,38284,1.14
,"Boone County, AR",5009.0,2023.0,2023.0,700.0,38530,1.82
,"Bradley County, AR",5011.0,2018.0,2018.0,0.0,10897,0.00
,"Bradley County, AR",5011.0,2019.0,2019.0,0.0,10763,0.00
,"Bradley County, AR",5011.0,2020.0,2020.0,0.0,10639,0.00
,"Bradley County, AR",5011.0,2021.0,2021.0,0.0,10408,0.00
,"Bradley County, AR",5011.0,2022.0,2022.0,0.0,10135,0.00
,"Bradley County, AR",5011.0,2023.0,2023.0,0.0,10104,0.00
,"Calhoun County, AR",5013.0,2018.0,2018.0,0.0,5277,0.00
,"Calhoun County, AR",5013.0,2019.0,2019.0,0.0,5189,0.00
,"Calhoun County, AR",5013.0,2020.0,2020.0,0.0,5113,0.00
,"Calhoun County, AR",5013.0,2021.0,2021.0,0.0,4741,0.00
,"Calhoun County, AR",5013.0,2022.0,2022.0,0.0,4695,0.00
,"Calhoun County, AR",5013.0,2023.0,2023.0,0.0,4641,0.00
,"Carroll County, AR",5015.0,2018.0,2018.0,369.0,28223,1.31
,"Carroll County, AR",5015.0,2019.0,2019.0,561.0,28380,1.98
,"Carroll County, AR",5015.0,2020.0,2020.0,376.0,28276,1.33
,"Carroll County, AR",5015.0,2021.0,2021.0,559.0,28435,1.97
,"Carroll County, AR",5015.0,2022.0,2022.0,465.0,28742,1.62
,"Carroll County, AR",5015.0,2023.0,2023.0,492.0,28814,1.71
,"Chicot County, AR",5017.0,2018.0,2018.0,0.0,10438,0.00
,"Chicot County, AR",5017.0,2019.0,2019.0,0.0,10118,0.00
,"Chicot County, AR",5017.0,2020.0,2020.0,0.0,9924,0.00
,"Chicot County, AR",5017.0,2021.0,2021.0,0.0,10019,0.00
,"Chicot County, AR",5017.0,2022.0,2022.0,0.0,9873,0.00
,"Chicot County, AR",5017.0,2023.0,2023.0,0.0,9538,0.00
,"Clark County, AR",5019.0,2018.0,2018.0,0.0,22061,0.00
,"Clark County, AR",5019.0,2019.0,2019.0,0.0,22320,0.00
,"Clark County, AR",5019.0,2020.0,2020.0,0.0,22103,0.00
,"Clark County, AR",5019.0,2021.0,2021.0,0.0,21321,0.00
